
  LIFO    => MS=1696.00, TWT=1080.00 , IdleAvg=597.90, WaitAvg=221.79, T=0.476s
  SRPT    => MS=1657.00, TWT=382.00  , IdleAvg=561.60, WaitAvg=169.88, T=0.477s
  OPR     => MS=1861.00, TWT=1028.00 , IdleAvg=785.20, WaitAvg=187.04, T=0.479s
  ECT     => MS=1630.00, TWT=591.00  , IdleAvg=552.70, WaitAvg=184.04, T=0.504s
  LLM     => MS=1765.00, TWT=2369.00 , IdleAvg=700.00, WaitAvg=199.79, T=0.475s
  Random  => MS=1731.00, TWT=2442.00 , IdleAvg=621.60, WaitAvg=279.79, T=0.498s
  EDD     => MS=1630.00, TWT=580.00  , IdleAvg=600.30, WaitAvg=222.58, T=0.475s
  MST     => MS=1630.00, TWT=434.00  , IdleAvg=591.60, WaitAvg=190.17, T=0.492s
  GPISRule1 => MS=1630.00, TWT=486.00  , IdleAvg=551.00, WaitAvg=215.08, T=0.478s
  GPISRule2 => MS=1630.00, TWT=434.00  , IdleAvg=566.10, WaitAvg=200.29, T=0.478s
  GPISRule3 => MS=1581.00, TWT=2133.00 , IdleAvg=513.20, WaitAvg=208.79, T=0.474s
  GPISRule4 => MS=1700.00, TWT=124.00  , IdleAvg=612.10, WaitAvg=236.92, T=0.514s
  GPISRule5 => MS=1593.00, TWT=40.00   , IdleAvg=523.00, WaitAvg=171.58, T=0.502s
  GPISRule6 => MS=1668.00, TWT=3275.00 , IdleAvg=582.50, WaitAvg=216.75, T=0.489s


=== Average Performance per Rule (across all instances) ===
Rule   : AvgMS  , AvgTWT  , AvgIdle, AvgWait, AvgT (s)
SPT    : 1263.50, 935.08  , 482.55 , 245.66 , 0.636  
LPT    : 1522.67, 4405.58 , 556.54 , 395.55 , 0.624  
FIFO   : 1447.92, 2267.58 , 592.06 , 275.42 , 0.627  
LIFO   : 1384.42, 2696.58 , 522.25 , 315.37 , 0.628  
SRPT   : 1417.83, 1846.83 , 553.62 , 259.85 , 0.628  
OPR    : 1468.42, 1904.08 , 606.70 , 258.32 , 0.629  
ECT    : 1439.17, 1900.58 , 591.11 , 253.77 , 0.631  
LLM    : 1447.92, 2267.58 , 592.06 , 275.42 , 0.628  
Random : 1381.42, 2548.00 , 516.52 , 316.17 , 0.629  
EDD    : 1392.17, 543.42  , 539.01 , 271.47 , 0.640  
MST    : 1420.33, 628.92  , 565.98 , 272.92 , 0.637  
GPISRule1: 1388.08, 513.08  , 531.99 , 272.50 , 0.633  
GPISRule2: 1356.92, 612.67  , 504.93 , 317.33 , 0.635  
GPISRule3: 1372.33, 2085.92 , 516.01 , 282.90 , 0.632  
GPISRule4: 1417.00, 465.50  , 560.71 , 280.52 , 0.646  
GPISRule5: 1428.58, 519.17  , 567.64 , 270.51 , 0.665  
GPISRule6: 1422.58, 2328.67 , 565.92 , 274.91 , 0.640  
